family_size	count	fraction	fraction_gt_or_eq_family_size
3269	1	2.33846E-8	0.000012
3277	1	2.33846E-8	0.000012
3281	1	2.33846E-8	0.000012
3282	1	2.33846E-8	0.000012
3302	1	2.33846E-8	0.000012
3317	1	2.33846E-8	0.000012
3319	1	2.33846E-8	0.000012
3323	1	2.33846E-8	0.000012
3346	1	2.33846E-8	0.000012
3361	1	2.33846E-8	0.000012
3362	1	2.33846E-8	0.000012
3368	1	2.33846E-8	0.000012
3377	1	2.33846E-8	0.000012
3381	1	2.33846E-8	0.000012
3383	1	2.33846E-8	0.000012
3393	1	2.33846E-8	0.000012
3395	1	2.33846E-8	0.000012
3397	1	2.33846E-8	0.000012
3403	1	2.33846E-8	0.000012
3404	1	2.33846E-8	0.000012
3405	1	2.33846E-8	0.000011
3407	1	2.33846E-8	0.000011
3414	1	2.33846E-8	0.000011
3422	1	2.33846E-8	0.000011
3424	1	2.33846E-8	0.000011
3428	1	2.33846E-8	0.000011
3434	1	2.33846E-8	0.000011
3439	1	2.33846E-8	0.000011
3447	1	2.33846E-8	0.000011
3450	1	2.33846E-8	0.000011
3458	1	2.33846E-8	0.000011
3465	1	2.33846E-8	0.000011
3466	1	2.33846E-8	0.000011
3482	1	2.33846E-8	0.000011
3486	1	2.33846E-8	0.000011
3494	1	2.33846E-8	0.000011
3518	1	2.33846E-8	0.000011
3536	1	2.33846E-8	0.000011
3540	1	2.33846E-8	0.000011
3544	1	2.33846E-8	0.000011
3560	1	2.33846E-8	0.000011
3561	1	2.33846E-8	0.000011
3564	1	2.33846E-8	0.000011
3570	1	2.33846E-8	0.000011
3573	1	2.33846E-8	0.000011
3579	1	2.33846E-8	0.000011
3584	1	2.33846E-8	0.000011
3589	1	2.33846E-8	0.000011
3597	1	2.33846E-8	0.000011
3600	1	2.33846E-8	0.000011
3602	1	2.33846E-8	0.000011
3610	1	2.33846E-8	0.000011
3615	1	2.33846E-8	0.000011
3620	1	2.33846E-8	0.000011
3625	1	2.33846E-8	0.000011
3627	1	2.33846E-8	0.000011
3629	1	2.33846E-8	0.000011
3630	1	2.33846E-8	0.000011
3633	1	2.33846E-8	0.000011
3634	1	2.33846E-8	0.000011
3635	1	2.33846E-8	0.000011
3640	1	2.33846E-8	0.000011
3643	1	2.33846E-8	0.00001
3676	1	2.33846E-8	0.00001
3685	1	2.33846E-8	0.00001
3694	1	2.33846E-8	0.00001
3695	1	2.33846E-8	0.00001
3698	1	2.33846E-8	0.00001
3701	1	2.33846E-8	0.00001
3703	1	2.33846E-8	0.00001
3718	1	2.33846E-8	0.00001
3750	1	2.33846E-8	0.00001
3766	1	2.33846E-8	0.00001
3769	1	2.33846E-8	0.00001
3771	1	2.33846E-8	0.00001
3799	1	2.33846E-8	0.00001
3802	1	2.33846E-8	0.00001
3805	1	2.33846E-8	0.00001
3832	1	2.33846E-8	0.00001
3837	2	4.67692E-8	0.00001
3847	1	2.33846E-8	0.00001
3854	1	2.33846E-8	0.00001
3858	1	2.33846E-8	0.00001
3864	1	2.33846E-8	9.98522E-6
3870	1	2.33846E-8	9.96183E-6
3883	1	2.33846E-8	9.93845E-6
3888	1	2.33846E-8	9.91506E-6
3923	1	2.33846E-8	9.89168E-6
3947	1	2.33846E-8	9.86829E-6
3948	2	4.67692E-8	9.84491E-6
3953	1	2.33846E-8	9.79814E-6
3966	1	2.33846E-8	9.77476E-6
3982	1	2.33846E-8	9.75137E-6
3990	1	2.33846E-8	9.72799E-6
3991	1	2.33846E-8	9.7046E-6
3994	1	2.33846E-8	9.68122E-6
3997	1	2.33846E-8	9.65783E-6
4025	1	2.33846E-8	9.63445E-6
4029	1	2.33846E-8	9.61106E-6
4033	1	2.33846E-8	9.58768E-6
4038	1	2.33846E-8	9.5643E-6
4039	1	2.33846E-8	9.54091E-6
4048	1	2.33846E-8	9.51753E-6
4057	1	2.33846E-8	9.49414E-6
4062	1	2.33846E-8	9.47076E-6
4070	1	2.33846E-8	9.44737E-6
4076	2	4.67692E-8	9.42399E-6
4078	1	2.33846E-8	9.37722E-6
4095	1	2.33846E-8	9.35383E-6
4099	1	2.33846E-8	9.33045E-6
4101	1	2.33846E-8	9.30706E-6
4102	1	2.33846E-8	9.28368E-6
4114	1	2.33846E-8	9.2603E-6
4118	1	2.33846E-8	9.23691E-6
4131	1	2.33846E-8	9.21353E-6
4135	1	2.33846E-8	9.19014E-6
4136	1	2.33846E-8	9.16676E-6
4153	1	2.33846E-8	9.14337E-6
4171	2	4.67692E-8	9.11999E-6
4184	1	2.33846E-8	9.07322E-6
4192	1	2.33846E-8	9.04983E-6
4198	1	2.33846E-8	9.02645E-6
4202	1	2.33846E-8	9.00307E-6
4204	1	2.33846E-8	8.97968E-6
4206	1	2.33846E-8	8.9563E-6
4208	1	2.33846E-8	8.93291E-6
4211	1	2.33846E-8	8.90953E-6
4215	1	2.33846E-8	8.88614E-6
4216	1	2.33846E-8	8.86276E-6
4217	2	4.67692E-8	8.83937E-6
4219	1	2.33846E-8	8.7926E-6
4228	1	2.33846E-8	8.76922E-6
4234	1	2.33846E-8	8.74583E-6
4244	1	2.33846E-8	8.72245E-6
4248	1	2.33846E-8	8.69907E-6
4252	1	2.33846E-8	8.67568E-6
4253	1	2.33846E-8	8.6523E-6
4260	1	2.33846E-8	8.62891E-6
4265	1	2.33846E-8	8.60553E-6
4272	1	2.33846E-8	8.58214E-6
4277	1	2.33846E-8	8.55876E-6
4311	1	2.33846E-8	8.53537E-6
4317	1	2.33846E-8	8.51199E-6
4318	1	2.33846E-8	8.4886E-6
4344	1	2.33846E-8	8.46522E-6
4358	1	2.33846E-8	8.44184E-6
4362	2	4.67692E-8	8.41845E-6
4365	1	2.33846E-8	8.37168E-6
4374	1	2.33846E-8	8.3483E-6
4382	1	2.33846E-8	8.32491E-6
4392	1	2.33846E-8	8.30153E-6
4393	2	4.67692E-8	8.27814E-6
4397	1	2.33846E-8	8.23137E-6
4403	1	2.33846E-8	8.20799E-6
4406	1	2.33846E-8	8.1846E-6
4428	1	2.33846E-8	8.16122E-6
4441	1	2.33846E-8	8.13784E-6
4457	1	2.33846E-8	8.11445E-6
4459	1	2.33846E-8	8.09107E-6
4493	1	2.33846E-8	8.06768E-6
4495	1	2.33846E-8	8.0443E-6
4508	1	2.33846E-8	8.02091E-6
4523	2	4.67692E-8	7.99753E-6
4531	1	2.33846E-8	7.95076E-6
4536	1	2.33846E-8	7.92737E-6
4545	1	2.33846E-8	7.90399E-6
4548	1	2.33846E-8	7.88061E-6
4551	1	2.33846E-8	7.85722E-6
4552	1	2.33846E-8	7.83384E-6
4556	1	2.33846E-8	7.81045E-6
4558	1	2.33846E-8	7.78707E-6
4563	1	2.33846E-8	7.76368E-6
4568	1	2.33846E-8	7.7403E-6
4575	1	2.33846E-8	7.71691E-6
4586	1	2.33846E-8	7.69353E-6
4589	1	2.33846E-8	7.67014E-6
4599	1	2.33846E-8	7.64676E-6
4608	1	2.33846E-8	7.62337E-6
4613	1	2.33846E-8	7.59999E-6
4628	1	2.33846E-8	7.57661E-6
4642	2	4.67692E-8	7.55322E-6
4645	1	2.33846E-8	7.50645E-6
4646	1	2.33846E-8	7.48307E-6
4658	1	2.33846E-8	7.45968E-6
4687	1	2.33846E-8	7.4363E-6
4695	1	2.33846E-8	7.41291E-6
4701	1	2.33846E-8	7.38953E-6
4734	1	2.33846E-8	7.36614E-6
4751	1	2.33846E-8	7.34276E-6
4754	1	2.33846E-8	7.31938E-6
4778	1	2.33846E-8	7.29599E-6
4779	1	2.33846E-8	7.27261E-6
4797	1	2.33846E-8	7.24922E-6
4803	1	2.33846E-8	7.22584E-6
4806	1	2.33846E-8	7.20245E-6
4817	1	2.33846E-8	7.17907E-6
4818	1	2.33846E-8	7.15568E-6
4830	1	2.33846E-8	7.1323E-6
4831	1	2.33846E-8	7.10891E-6
4846	1	2.33846E-8	7.08553E-6
4854	1	2.33846E-8	7.06214E-6
4880	1	2.33846E-8	7.03876E-6
4885	1	2.33846E-8	7.01538E-6
4892	1	2.33846E-8	6.99199E-6
4910	1	2.33846E-8	6.96861E-6
4930	1	2.33846E-8	6.94522E-6
4936	1	2.33846E-8	6.92184E-6
4960	1	2.33846E-8	6.89845E-6
4983	1	2.33846E-8	6.87507E-6
4988	2	4.67692E-8	6.85168E-6
5004	1	2.33846E-8	6.80491E-6
5011	1	2.33846E-8	6.78153E-6
5015	1	2.33846E-8	6.75815E-6
5028	1	2.33846E-8	6.73476E-6
5029	1	2.33846E-8	6.71138E-6
5048	1	2.33846E-8	6.68799E-6
5057	1	2.33846E-8	6.66461E-6
5123	1	2.33846E-8	6.64122E-6
5130	1	2.33846E-8	6.61784E-6
5138	1	2.33846E-8	6.59445E-6
5154	1	2.33846E-8	6.57107E-6
5160	1	2.33846E-8	6.54768E-6
5175	1	2.33846E-8	6.5243E-6
5199	1	2.33846E-8	6.50091E-6
5228	1	2.33846E-8	6.47753E-6
5233	1	2.33846E-8	6.45415E-6
5247	1	2.33846E-8	6.43076E-6
5258	1	2.33846E-8	6.40738E-6
5277	1	2.33846E-8	6.38399E-6
5294	1	2.33846E-8	6.36061E-6
5297	2	4.67692E-8	6.33722E-6
5337	1	2.33846E-8	6.29045E-6
5338	1	2.33846E-8	6.26707E-6
5382	1	2.33846E-8	6.24368E-6
5403	1	2.33846E-8	6.2203E-6
5439	1	2.33846E-8	6.19692E-6
5448	1	2.33846E-8	6.17353E-6
5460	1	2.33846E-8	6.15015E-6
5461	1	2.33846E-8	6.12676E-6
5485	1	2.33846E-8	6.10338E-6
5511	1	2.33846E-8	6.07999E-6
5515	1	2.33846E-8	6.05661E-6
5517	1	2.33846E-8	6.03322E-6
5521	1	2.33846E-8	6.00984E-6
5555	1	2.33846E-8	5.98645E-6
5560	1	2.33846E-8	5.96307E-6
5561	1	2.33846E-8	5.93968E-6
5572	1	2.33846E-8	5.9163E-6
5601	1	2.33846E-8	5.89292E-6
5624	1	2.33846E-8	5.86953E-6
5626	1	2.33846E-8	5.84615E-6
5632	1	2.33846E-8	5.82276E-6
5633	1	2.33846E-8	5.79938E-6
5648	1	2.33846E-8	5.77599E-6
5657	1	2.33846E-8	5.75261E-6
5665	1	2.33846E-8	5.72922E-6
5687	1	2.33846E-8	5.70584E-6
5717	1	2.33846E-8	5.68245E-6
5731	1	2.33846E-8	5.65907E-6
5736	1	2.33846E-8	5.63569E-6
5739	1	2.33846E-8	5.6123E-6
5755	1	2.33846E-8	5.58892E-6
5796	1	2.33846E-8	5.56553E-6
5797	1	2.33846E-8	5.54215E-6
5828	1	2.33846E-8	5.51876E-6
5836	1	2.33846E-8	5.49538E-6
5851	1	2.33846E-8	5.47199E-6
5904	1	2.33846E-8	5.44861E-6
5927	1	2.33846E-8	5.42522E-6
5950	1	2.33846E-8	5.40184E-6
5962	1	2.33846E-8	5.37845E-6
5971	1	2.33846E-8	5.35507E-6
5997	1	2.33846E-8	5.33169E-6
6009	1	2.33846E-8	5.3083E-6
6014	1	2.33846E-8	5.28492E-6
6058	1	2.33846E-8	5.26153E-6
6067	1	2.33846E-8	5.23815E-6
6107	1	2.33846E-8	5.21476E-6
6108	1	2.33846E-8	5.19138E-6
6159	1	2.33846E-8	5.16799E-6
6185	1	2.33846E-8	5.14461E-6
6191	1	2.33846E-8	5.12122E-6
6194	1	2.33846E-8	5.09784E-6
6232	1	2.33846E-8	5.07445E-6
6237	1	2.33846E-8	5.05107E-6
6240	1	2.33846E-8	5.02769E-6
6275	1	2.33846E-8	5.0043E-6
6336	1	2.33846E-8	4.98092E-6
6337	1	2.33846E-8	4.95753E-6
6360	1	2.33846E-8	4.93415E-6
6396	1	2.33846E-8	4.91076E-6
6438	2	4.67692E-8	4.88738E-6
6448	1	2.33846E-8	4.84061E-6
6454	1	2.33846E-8	4.81722E-6
6455	1	2.33846E-8	4.79384E-6
6457	1	2.33846E-8	4.77046E-6
6468	1	2.33846E-8	4.74707E-6
6470	1	2.33846E-8	4.72369E-6
6475	1	2.33846E-8	4.7003E-6
6486	1	2.33846E-8	4.67692E-6
6492	1	2.33846E-8	4.65353E-6
6495	1	2.33846E-8	4.63015E-6
6545	1	2.33846E-8	4.60676E-6
6551	1	2.33846E-8	4.58338E-6
6552	1	2.33846E-8	4.55999E-6
6602	1	2.33846E-8	4.53661E-6
6610	1	2.33846E-8	4.51322E-6
6640	1	2.33846E-8	4.48984E-6
6688	1	2.33846E-8	4.46646E-6
6725	1	2.33846E-8	4.44307E-6
6787	1	2.33846E-8	4.41969E-6
6825	1	2.33846E-8	4.3963E-6
6860	1	2.33846E-8	4.37292E-6
6896	1	2.33846E-8	4.34953E-6
6927	1	2.33846E-8	4.32615E-6
6929	2	4.67692E-8	4.30276E-6
6937	1	2.33846E-8	4.25599E-6
6977	1	2.33846E-8	4.23261E-6
6979	1	2.33846E-8	4.20923E-6
6991	1	2.33846E-8	4.18584E-6
7012	1	2.33846E-8	4.16246E-6
7024	1	2.33846E-8	4.13907E-6
7043	1	2.33846E-8	4.11569E-6
7059	1	2.33846E-8	4.0923E-6
7078	1	2.33846E-8	4.06892E-6
7093	1	2.33846E-8	4.04553E-6
7101	1	2.33846E-8	4.02215E-6
7162	1	2.33846E-8	3.99876E-6
7211	1	2.33846E-8	3.97538E-6
7236	1	2.33846E-8	3.95199E-6
7267	1	2.33846E-8	3.92861E-6
7330	1	2.33846E-8	3.90523E-6
7340	1	2.33846E-8	3.88184E-6
7366	1	2.33846E-8	3.85846E-6
7372	1	2.33846E-8	3.83507E-6
7381	1	2.33846E-8	3.81169E-6
7392	1	2.33846E-8	3.7883E-6
7426	1	2.33846E-8	3.76492E-6
7452	1	2.33846E-8	3.74153E-6
7516	1	2.33846E-8	3.71815E-6
7530	1	2.33846E-8	3.69476E-6
7538	1	2.33846E-8	3.67138E-6
7545	1	2.33846E-8	3.648E-6
7634	1	2.33846E-8	3.62461E-6
7644	1	2.33846E-8	3.60123E-6
7651	1	2.33846E-8	3.57784E-6
7669	1	2.33846E-8	3.55446E-6
7754	1	2.33846E-8	3.53107E-6
7755	1	2.33846E-8	3.50769E-6
7774	1	2.33846E-8	3.4843E-6
7792	1	2.33846E-8	3.46092E-6
7797	1	2.33846E-8	3.43753E-6
7807	1	2.33846E-8	3.41415E-6
7819	1	2.33846E-8	3.39076E-6
7869	1	2.33846E-8	3.36738E-6
7905	1	2.33846E-8	3.344E-6
7918	1	2.33846E-8	3.32061E-6
8041	1	2.33846E-8	3.29723E-6
8056	1	2.33846E-8	3.27384E-6
8064	1	2.33846E-8	3.25046E-6
8142	1	2.33846E-8	3.22707E-6
8179	1	2.33846E-8	3.20369E-6
8201	1	2.33846E-8	3.1803E-6
8237	1	2.33846E-8	3.15692E-6
8239	1	2.33846E-8	3.13353E-6
8255	1	2.33846E-8	3.11015E-6
8309	1	2.33846E-8	3.08677E-6
8320	1	2.33846E-8	3.06338E-6
8386	1	2.33846E-8	3.04E-6
8471	1	2.33846E-8	3.01661E-6
8575	1	2.33846E-8	2.99323E-6
8576	1	2.33846E-8	2.96984E-6
8595	1	2.33846E-8	2.94646E-6
8603	1	2.33846E-8	2.92307E-6
8609	1	2.33846E-8	2.89969E-6
8629	1	2.33846E-8	2.8763E-6
8709	1	2.33846E-8	2.85292E-6
8712	1	2.33846E-8	2.82953E-6
8730	1	2.33846E-8	2.80615E-6
8753	1	2.33846E-8	2.78277E-6
8825	1	2.33846E-8	2.75938E-6
8836	1	2.33846E-8	2.736E-6
8946	1	2.33846E-8	2.71261E-6
8959	1	2.33846E-8	2.68923E-6
8997	1	2.33846E-8	2.66584E-6
9020	1	2.33846E-8	2.64246E-6
9034	1	2.33846E-8	2.61907E-6
9049	1	2.33846E-8	2.59569E-6
9109	1	2.33846E-8	2.5723E-6
9167	1	2.33846E-8	2.54892E-6
9217	1	2.33846E-8	2.52554E-6
9354	1	2.33846E-8	2.50215E-6
9364	1	2.33846E-8	2.47877E-6
9375	1	2.33846E-8	2.45538E-6
9403	1	2.33846E-8	2.432E-6
9413	1	2.33846E-8	2.40861E-6
9415	1	2.33846E-8	2.38523E-6
9529	1	2.33846E-8	2.36184E-6
9693	1	2.33846E-8	2.33846E-6
9864	1	2.33846E-8	2.31507E-6
9913	1	2.33846E-8	2.29169E-6
9938	1	2.33846E-8	2.2683E-6
10142	1	2.33846E-8	2.24492E-6
10213	1	2.33846E-8	2.22154E-6
10227	1	2.33846E-8	2.19815E-6
10245	1	2.33846E-8	2.17477E-6
10315	1	2.33846E-8	2.15138E-6
10397	1	2.33846E-8	2.128E-6
10452	1	2.33846E-8	2.10461E-6
10479	1	2.33846E-8	2.08123E-6
10562	1	2.33846E-8	2.05784E-6
10589	1	2.33846E-8	2.03446E-6
10613	1	2.33846E-8	2.01107E-6
10635	1	2.33846E-8	1.98769E-6
10842	1	2.33846E-8	1.96431E-6
11101	1	2.33846E-8	1.94092E-6
11171	1	2.33846E-8	1.91754E-6
11233	1	2.33846E-8	1.89415E-6
11252	1	2.33846E-8	1.87077E-6
11258	1	2.33846E-8	1.84738E-6
11321	1	2.33846E-8	1.824E-6
11373	1	2.33846E-8	1.80061E-6
11379	1	2.33846E-8	1.77723E-6
11400	1	2.33846E-8	1.75384E-6
11460	1	2.33846E-8	1.73046E-6
11461	1	2.33846E-8	1.70707E-6
11547	1	2.33846E-8	1.68369E-6
11569	1	2.33846E-8	1.66031E-6
11622	1	2.33846E-8	1.63692E-6
11625	1	2.33846E-8	1.61354E-6
11650	1	2.33846E-8	1.59015E-6
11699	1	2.33846E-8	1.56677E-6
11767	1	2.33846E-8	1.54338E-6
11799	1	2.33846E-8	1.52E-6
11862	1	2.33846E-8	1.49661E-6
11960	1	2.33846E-8	1.47323E-6
11989	1	2.33846E-8	1.44984E-6
12015	1	2.33846E-8	1.42646E-6
12061	1	2.33846E-8	1.40308E-6
12088	1	2.33846E-8	1.37969E-6
12134	1	2.33846E-8	1.35631E-6
12165	1	2.33846E-8	1.33292E-6
12664	1	2.33846E-8	1.30954E-6
12774	1	2.33846E-8	1.28615E-6
12968	1	2.33846E-8	1.26277E-6
13171	1	2.33846E-8	1.23938E-6
13616	1	2.33846E-8	1.216E-6
13630	1	2.33846E-8	1.19261E-6
13928	1	2.33846E-8	1.16923E-6
14193	1	2.33846E-8	1.14584E-6
14417	1	2.33846E-8	1.12246E-6
14456	1	2.33846E-8	1.09908E-6
14487	1	2.33846E-8	1.07569E-6
14688	1	2.33846E-8	1.05231E-6
14925	1	2.33846E-8	1.02892E-6
14938	1	2.33846E-8	1.00554E-6
15401	1	2.33846E-8	9.82153E-7
15587	1	2.33846E-8	9.58768E-7
15597	1	2.33846E-8	9.35383E-7
15918	1	2.33846E-8	9.11999E-7
16092	1	2.33846E-8	8.88614E-7
16141	1	2.33846E-8	8.6523E-7
16244	1	2.33846E-8	8.41845E-7
16900	1	2.33846E-8	8.1846E-7
16927	1	2.33846E-8	7.95076E-7
17155	1	2.33846E-8	7.71691E-7
17800	1	2.33846E-8	7.48307E-7
17832	1	2.33846E-8	7.24922E-7
18693	1	2.33846E-8	7.01538E-7
18824	1	2.33846E-8	6.78153E-7
18870	1	2.33846E-8	6.54768E-7
18973	1	2.33846E-8	6.31384E-7
19587	1	2.33846E-8	6.07999E-7
19588	1	2.33846E-8	5.84615E-7
19679	1	2.33846E-8	5.6123E-7
20769	1	2.33846E-8	5.37845E-7
21184	1	2.33846E-8	5.14461E-7
21478	1	2.33846E-8	4.91076E-7
22230	1	2.33846E-8	4.67692E-7
23850	1	2.33846E-8	4.44307E-7
24680	1	2.33846E-8	4.20923E-7
24821	1	2.33846E-8	3.97538E-7
25243	1	2.33846E-8	3.74153E-7
25513	1	2.33846E-8	3.50769E-7
25694	1	2.33846E-8	3.27384E-7
26132	1	2.33846E-8	3.04E-7
26989	1	2.33846E-8	2.80615E-7
27994	1	2.33846E-8	2.5723E-7
28424	1	2.33846E-8	2.33846E-7
28805	1	2.33846E-8	2.10461E-7
29497	1	2.33846E-8	1.87077E-7
30324	1	2.33846E-8	1.63692E-7
32722	1	2.33846E-8	1.40308E-7
34326	1	2.33846E-8	1.16923E-7
34924	1	2.33846E-8	9.35383E-8
36475	1	2.33846E-8	7.01538E-8
37286	1	2.33846E-8	4.67692E-8
37522	1	2.33846E-8	2.33846E-8
