family_size	count	fraction	fraction_gt_or_eq_family_size
3846	1	2.58929E-8	9.63216E-6
3849	1	2.58929E-8	9.60626E-6
3863	1	2.58929E-8	9.58037E-6
3870	1	2.58929E-8	9.55448E-6
3873	1	2.58929E-8	9.52859E-6
3876	1	2.58929E-8	9.50269E-6
3879	1	2.58929E-8	9.4768E-6
3889	1	2.58929E-8	9.45091E-6
3901	1	2.58929E-8	9.42501E-6
3921	1	2.58929E-8	9.39912E-6
3946	1	2.58929E-8	9.37323E-6
3956	1	2.58929E-8	9.34734E-6
3957	1	2.58929E-8	9.32144E-6
3958	1	2.58929E-8	9.29555E-6
3963	1	2.58929E-8	9.26966E-6
3979	1	2.58929E-8	9.24376E-6
3983	1	2.58929E-8	9.21787E-6
3991	2	5.17858E-8	9.19198E-6
3992	1	2.58929E-8	9.14019E-6
3994	1	2.58929E-8	9.1143E-6
4001	1	2.58929E-8	9.08841E-6
4007	1	2.58929E-8	9.06251E-6
4009	1	2.58929E-8	9.03662E-6
4026	1	2.58929E-8	9.01073E-6
4032	1	2.58929E-8	8.98483E-6
4039	1	2.58929E-8	8.95894E-6
4052	1	2.58929E-8	8.93305E-6
4064	1	2.58929E-8	8.90716E-6
4075	1	2.58929E-8	8.88126E-6
4087	1	2.58929E-8	8.85537E-6
4090	1	2.58929E-8	8.82948E-6
4108	1	2.58929E-8	8.80358E-6
4119	1	2.58929E-8	8.77769E-6
4128	2	5.17858E-8	8.7518E-6
4150	1	2.58929E-8	8.70001E-6
4152	1	2.58929E-8	8.67412E-6
4158	1	2.58929E-8	8.64823E-6
4174	2	5.17858E-8	8.62233E-6
4176	1	2.58929E-8	8.57055E-6
4197	1	2.58929E-8	8.54466E-6
4223	1	2.58929E-8	8.51876E-6
4234	1	2.58929E-8	8.49287E-6
4239	1	2.58929E-8	8.46698E-6
4242	1	2.58929E-8	8.44108E-6
4257	1	2.58929E-8	8.41519E-6
4265	1	2.58929E-8	8.3893E-6
4275	1	2.58929E-8	8.36341E-6
4278	1	2.58929E-8	8.33751E-6
4293	1	2.58929E-8	8.31162E-6
4301	1	2.58929E-8	8.28573E-6
4323	1	2.58929E-8	8.25983E-6
4324	1	2.58929E-8	8.23394E-6
4328	1	2.58929E-8	8.20805E-6
4330	1	2.58929E-8	8.18215E-6
4367	1	2.58929E-8	8.15626E-6
4371	1	2.58929E-8	8.13037E-6
4386	1	2.58929E-8	8.10448E-6
4394	1	2.58929E-8	8.07858E-6
4408	1	2.58929E-8	8.05269E-6
4415	1	2.58929E-8	8.0268E-6
4420	1	2.58929E-8	8.0009E-6
4423	1	2.58929E-8	7.97501E-6
4427	2	5.17858E-8	7.94912E-6
4443	1	2.58929E-8	7.89733E-6
4460	1	2.58929E-8	7.87144E-6
4479	2	5.17858E-8	7.84555E-6
4486	1	2.58929E-8	7.79376E-6
4488	1	2.58929E-8	7.76787E-6
4526	1	2.58929E-8	7.74198E-6
4532	1	2.58929E-8	7.71608E-6
4555	1	2.58929E-8	7.69019E-6
4583	1	2.58929E-8	7.6643E-6
4593	1	2.58929E-8	7.6384E-6
4599	1	2.58929E-8	7.61251E-6
4608	1	2.58929E-8	7.58662E-6
4609	1	2.58929E-8	7.56073E-6
4616	1	2.58929E-8	7.53483E-6
4622	1	2.58929E-8	7.50894E-6
4627	1	2.58929E-8	7.48305E-6
4630	1	2.58929E-8	7.45715E-6
4634	1	2.58929E-8	7.43126E-6
4641	1	2.58929E-8	7.40537E-6
4657	1	2.58929E-8	7.37948E-6
4659	1	2.58929E-8	7.35358E-6
4666	1	2.58929E-8	7.32769E-6
4675	1	2.58929E-8	7.3018E-6
4676	1	2.58929E-8	7.2759E-6
4717	1	2.58929E-8	7.25001E-6
4744	1	2.58929E-8	7.22412E-6
4756	1	2.58929E-8	7.19822E-6
4765	1	2.58929E-8	7.17233E-6
4778	1	2.58929E-8	7.14644E-6
4796	1	2.58929E-8	7.12055E-6
4797	1	2.58929E-8	7.09465E-6
4822	1	2.58929E-8	7.06876E-6
4895	1	2.58929E-8	7.04287E-6
4908	1	2.58929E-8	7.01697E-6
4931	1	2.58929E-8	6.99108E-6
4950	1	2.58929E-8	6.96519E-6
4954	1	2.58929E-8	6.9393E-6
4959	2	5.17858E-8	6.9134E-6
4967	1	2.58929E-8	6.86162E-6
4980	1	2.58929E-8	6.83572E-6
4981	1	2.58929E-8	6.80983E-6
4995	1	2.58929E-8	6.78394E-6
4999	1	2.58929E-8	6.75805E-6
5004	1	2.58929E-8	6.73215E-6
5007	1	2.58929E-8	6.70626E-6
5009	1	2.58929E-8	6.68037E-6
5011	1	2.58929E-8	6.65447E-6
5046	1	2.58929E-8	6.62858E-6
5049	1	2.58929E-8	6.60269E-6
5075	1	2.58929E-8	6.5768E-6
5077	1	2.58929E-8	6.5509E-6
5091	1	2.58929E-8	6.52501E-6
5092	1	2.58929E-8	6.49912E-6
5094	1	2.58929E-8	6.47322E-6
5104	1	2.58929E-8	6.44733E-6
5107	1	2.58929E-8	6.42144E-6
5120	1	2.58929E-8	6.39555E-6
5122	1	2.58929E-8	6.36965E-6
5129	1	2.58929E-8	6.34376E-6
5136	1	2.58929E-8	6.31787E-6
5137	1	2.58929E-8	6.29197E-6
5143	1	2.58929E-8	6.26608E-6
5152	1	2.58929E-8	6.24019E-6
5182	1	2.58929E-8	6.21429E-6
5203	1	2.58929E-8	6.1884E-6
5210	1	2.58929E-8	6.16251E-6
5231	1	2.58929E-8	6.13662E-6
5255	1	2.58929E-8	6.11072E-6
5258	1	2.58929E-8	6.08483E-6
5263	1	2.58929E-8	6.05894E-6
5298	1	2.58929E-8	6.03304E-6
5311	1	2.58929E-8	6.00715E-6
5314	1	2.58929E-8	5.98126E-6
5328	1	2.58929E-8	5.95537E-6
5329	1	2.58929E-8	5.92947E-6
5357	1	2.58929E-8	5.90358E-6
5431	1	2.58929E-8	5.87769E-6
5438	1	2.58929E-8	5.85179E-6
5454	1	2.58929E-8	5.8259E-6
5471	1	2.58929E-8	5.80001E-6
5490	1	2.58929E-8	5.77412E-6
5491	1	2.58929E-8	5.74822E-6
5538	1	2.58929E-8	5.72233E-6
5588	1	2.58929E-8	5.69644E-6
5589	1	2.58929E-8	5.67054E-6
5590	1	2.58929E-8	5.64465E-6
5623	1	2.58929E-8	5.61876E-6
5632	1	2.58929E-8	5.59287E-6
5664	1	2.58929E-8	5.56697E-6
5685	1	2.58929E-8	5.54108E-6
5712	1	2.58929E-8	5.51519E-6
5718	1	2.58929E-8	5.48929E-6
5731	1	2.58929E-8	5.4634E-6
5735	1	2.58929E-8	5.43751E-6
5758	1	2.58929E-8	5.41162E-6
5803	1	2.58929E-8	5.38572E-6
5879	1	2.58929E-8	5.35983E-6
5881	1	2.58929E-8	5.33394E-6
5908	1	2.58929E-8	5.30804E-6
5966	1	2.58929E-8	5.28215E-6
5987	1	2.58929E-8	5.25626E-6
6010	1	2.58929E-8	5.23036E-6
6014	1	2.58929E-8	5.20447E-6
6037	1	2.58929E-8	5.17858E-6
6055	1	2.58929E-8	5.15269E-6
6058	1	2.58929E-8	5.12679E-6
6069	1	2.58929E-8	5.1009E-6
6133	1	2.58929E-8	5.07501E-6
6151	1	2.58929E-8	5.04911E-6
6169	1	2.58929E-8	5.02322E-6
6183	1	2.58929E-8	4.99733E-6
6190	1	2.58929E-8	4.97144E-6
6195	1	2.58929E-8	4.94554E-6
6239	1	2.58929E-8	4.91965E-6
6259	1	2.58929E-8	4.89376E-6
6266	1	2.58929E-8	4.86786E-6
6289	1	2.58929E-8	4.84197E-6
6326	1	2.58929E-8	4.81608E-6
6336	1	2.58929E-8	4.79019E-6
6342	1	2.58929E-8	4.76429E-6
6403	1	2.58929E-8	4.7384E-6
6416	1	2.58929E-8	4.71251E-6
6417	1	2.58929E-8	4.68661E-6
6459	1	2.58929E-8	4.66072E-6
6504	1	2.58929E-8	4.63483E-6
6525	1	2.58929E-8	4.60894E-6
6542	1	2.58929E-8	4.58304E-6
6543	1	2.58929E-8	4.55715E-6
6567	1	2.58929E-8	4.53126E-6
6597	1	2.58929E-8	4.50536E-6
6606	1	2.58929E-8	4.47947E-6
6759	1	2.58929E-8	4.45358E-6
6773	1	2.58929E-8	4.42769E-6
6784	1	2.58929E-8	4.40179E-6
6808	1	2.58929E-8	4.3759E-6
6831	1	2.58929E-8	4.35001E-6
6834	2	5.17858E-8	4.32411E-6
6835	1	2.58929E-8	4.27233E-6
6842	1	2.58929E-8	4.24643E-6
6844	1	2.58929E-8	4.22054E-6
6871	1	2.58929E-8	4.19465E-6
6925	1	2.58929E-8	4.16876E-6
7020	1	2.58929E-8	4.14286E-6
7059	1	2.58929E-8	4.11697E-6
7152	1	2.58929E-8	4.09108E-6
7185	1	2.58929E-8	4.06518E-6
7227	1	2.58929E-8	4.03929E-6
7235	1	2.58929E-8	4.0134E-6
7258	1	2.58929E-8	3.98751E-6
7341	1	2.58929E-8	3.96161E-6
7351	1	2.58929E-8	3.93572E-6
7384	1	2.58929E-8	3.90983E-6
7397	1	2.58929E-8	3.88393E-6
7436	1	2.58929E-8	3.85804E-6
7489	1	2.58929E-8	3.83215E-6
7547	1	2.58929E-8	3.80626E-6
7593	1	2.58929E-8	3.78036E-6
7620	1	2.58929E-8	3.75447E-6
7623	1	2.58929E-8	3.72858E-6
7650	1	2.58929E-8	3.70268E-6
7712	1	2.58929E-8	3.67679E-6
7731	1	2.58929E-8	3.6509E-6
7739	1	2.58929E-8	3.62501E-6
7741	1	2.58929E-8	3.59911E-6
7826	1	2.58929E-8	3.57322E-6
7870	1	2.58929E-8	3.54733E-6
7897	1	2.58929E-8	3.52143E-6
7940	1	2.58929E-8	3.49554E-6
8001	1	2.58929E-8	3.46965E-6
8035	1	2.58929E-8	3.44376E-6
8138	2	5.17858E-8	3.41786E-6
8189	1	2.58929E-8	3.36608E-6
8202	1	2.58929E-8	3.34018E-6
8228	1	2.58929E-8	3.31429E-6
8239	1	2.58929E-8	3.2884E-6
8279	1	2.58929E-8	3.2625E-6
8285	1	2.58929E-8	3.23661E-6
8342	1	2.58929E-8	3.21072E-6
8350	1	2.58929E-8	3.18483E-6
8364	1	2.58929E-8	3.15893E-6
8396	1	2.58929E-8	3.13304E-6
8417	1	2.58929E-8	3.10715E-6
8448	1	2.58929E-8	3.08125E-6
8470	1	2.58929E-8	3.05536E-6
8478	1	2.58929E-8	3.02947E-6
8514	1	2.58929E-8	3.00358E-6
8519	1	2.58929E-8	2.97768E-6
8543	1	2.58929E-8	2.95179E-6
8561	1	2.58929E-8	2.9259E-6
8563	1	2.58929E-8	2.9E-6
8602	1	2.58929E-8	2.87411E-6
8621	1	2.58929E-8	2.84822E-6
8655	1	2.58929E-8	2.82233E-6
8678	1	2.58929E-8	2.79643E-6
8766	1	2.58929E-8	2.77054E-6
8865	1	2.58929E-8	2.74465E-6
9018	1	2.58929E-8	2.71875E-6
9049	1	2.58929E-8	2.69286E-6
9341	1	2.58929E-8	2.66697E-6
9379	1	2.58929E-8	2.64108E-6
9407	1	2.58929E-8	2.61518E-6
9463	1	2.58929E-8	2.58929E-6
9545	1	2.58929E-8	2.5634E-6
9566	1	2.58929E-8	2.5375E-6
9598	1	2.58929E-8	2.51161E-6
9639	1	2.58929E-8	2.48572E-6
9769	1	2.58929E-8	2.45983E-6
9774	1	2.58929E-8	2.43393E-6
9788	1	2.58929E-8	2.40804E-6
9891	1	2.58929E-8	2.38215E-6
9953	1	2.58929E-8	2.35625E-6
9983	1	2.58929E-8	2.33036E-6
10049	1	2.58929E-8	2.30447E-6
10099	2	5.17858E-8	2.27857E-6
10118	1	2.58929E-8	2.22679E-6
10126	1	2.58929E-8	2.2009E-6
10153	1	2.58929E-8	2.175E-6
10397	1	2.58929E-8	2.14911E-6
10465	1	2.58929E-8	2.12322E-6
10652	1	2.58929E-8	2.09732E-6
10687	1	2.58929E-8	2.07143E-6
10709	1	2.58929E-8	2.04554E-6
10879	1	2.58929E-8	2.01965E-6
10904	1	2.58929E-8	1.99375E-6
10922	1	2.58929E-8	1.96786E-6
11214	1	2.58929E-8	1.94197E-6
11595	1	2.58929E-8	1.91607E-6
11651	1	2.58929E-8	1.89018E-6
11687	1	2.58929E-8	1.86429E-6
11738	1	2.58929E-8	1.8384E-6
11759	1	2.58929E-8	1.8125E-6
11824	1	2.58929E-8	1.78661E-6
11890	1	2.58929E-8	1.76072E-6
12191	1	2.58929E-8	1.73482E-6
12471	2	5.17858E-8	1.70893E-6
12635	1	2.58929E-8	1.65715E-6
12674	1	2.58929E-8	1.63125E-6
12713	1	2.58929E-8	1.60536E-6
12743	1	2.58929E-8	1.57947E-6
12752	1	2.58929E-8	1.55357E-6
12779	1	2.58929E-8	1.52768E-6
12836	1	2.58929E-8	1.50179E-6
13073	1	2.58929E-8	1.4759E-6
13105	1	2.58929E-8	1.45E-6
13253	1	2.58929E-8	1.42411E-6
13308	1	2.58929E-8	1.39822E-6
13397	1	2.58929E-8	1.37232E-6
13627	1	2.58929E-8	1.34643E-6
13639	1	2.58929E-8	1.32054E-6
13699	1	2.58929E-8	1.29464E-6
14018	1	2.58929E-8	1.26875E-6
14247	1	2.58929E-8	1.24286E-6
14252	1	2.58929E-8	1.21697E-6
14795	1	2.58929E-8	1.19107E-6
14914	1	2.58929E-8	1.16518E-6
15102	1	2.58929E-8	1.13929E-6
15625	1	2.58929E-8	1.11339E-6
15734	1	2.58929E-8	1.0875E-6
15939	1	2.58929E-8	1.06161E-6
16206	1	2.58929E-8	1.03572E-6
16282	1	2.58929E-8	1.00982E-6
16284	1	2.58929E-8	9.8393E-7
16556	1	2.58929E-8	9.58037E-7
17350	1	2.58929E-8	9.32144E-7
17742	1	2.58929E-8	9.06251E-7
18091	1	2.58929E-8	8.80358E-7
18191	1	2.58929E-8	8.54466E-7
18294	1	2.58929E-8	8.28573E-7
18743	1	2.58929E-8	8.0268E-7
18841	1	2.58929E-8	7.76787E-7
19110	1	2.58929E-8	7.50894E-7
19372	1	2.58929E-8	7.25001E-7
19704	1	2.58929E-8	6.99108E-7
20209	1	2.58929E-8	6.73215E-7
20909	1	2.58929E-8	6.47322E-7
20927	1	2.58929E-8	6.21429E-7
21644	1	2.58929E-8	5.95537E-7
21776	1	2.58929E-8	5.69644E-7
23240	1	2.58929E-8	5.43751E-7
23766	1	2.58929E-8	5.17858E-7
24372	1	2.58929E-8	4.91965E-7
25060	1	2.58929E-8	4.66072E-7
25177	1	2.58929E-8	4.40179E-7
25622	1	2.58929E-8	4.14286E-7
26019	1	2.58929E-8	3.88393E-7
27457	1	2.58929E-8	3.62501E-7
27470	1	2.58929E-8	3.36608E-7
29250	1	2.58929E-8	3.10715E-7
29313	1	2.58929E-8	2.84822E-7
29394	1	2.58929E-8	2.58929E-7
29905	1	2.58929E-8	2.33036E-7
30070	1	2.58929E-8	2.07143E-7
35321	1	2.58929E-8	1.8125E-7
35608	1	2.58929E-8	1.55357E-7
35894	1	2.58929E-8	1.29464E-7
36410	1	2.58929E-8	1.03572E-7
36554	1	2.58929E-8	7.76787E-8
37194	1	2.58929E-8	5.17858E-8
37998	1	2.58929E-8	2.58929E-8
