family_size	count	fraction	fraction_gt_or_eq_family_size
3817	1	2.58137E-8	0.00001
3822	1	2.58137E-8	0.00001
3832	1	2.58137E-8	0.00001
3835	1	2.58137E-8	0.00001
3837	1	2.58137E-8	0.00001
3871	1	2.58137E-8	0.00001
3878	1	2.58137E-8	0.00001
3882	1	2.58137E-8	0.00001
3884	1	2.58137E-8	0.00001
3886	2	5.16273E-8	0.00001
3901	1	2.58137E-8	9.96408E-6
3916	1	2.58137E-8	9.93826E-6
3919	1	2.58137E-8	9.91245E-6
3923	1	2.58137E-8	9.88664E-6
3926	1	2.58137E-8	9.86082E-6
3940	1	2.58137E-8	9.83501E-6
3966	1	2.58137E-8	9.8092E-6
3982	1	2.58137E-8	9.78338E-6
3985	1	2.58137E-8	9.75757E-6
3992	1	2.58137E-8	9.73175E-6
3994	1	2.58137E-8	9.70594E-6
3996	1	2.58137E-8	9.68013E-6
3998	1	2.58137E-8	9.65431E-6
4003	2	5.16273E-8	9.6285E-6
4004	1	2.58137E-8	9.57687E-6
4014	1	2.58137E-8	9.55106E-6
4017	1	2.58137E-8	9.52524E-6
4027	2	5.16273E-8	9.49943E-6
4030	1	2.58137E-8	9.4478E-6
4035	1	2.58137E-8	9.42199E-6
4047	1	2.58137E-8	9.39618E-6
4049	1	2.58137E-8	9.37036E-6
4059	1	2.58137E-8	9.34455E-6
4066	1	2.58137E-8	9.31874E-6
4081	1	2.58137E-8	9.29292E-6
4087	1	2.58137E-8	9.26711E-6
4099	1	2.58137E-8	9.24129E-6
4100	2	5.16273E-8	9.21548E-6
4110	1	2.58137E-8	9.16385E-6
4115	1	2.58137E-8	9.13804E-6
4118	1	2.58137E-8	9.11223E-6
4125	1	2.58137E-8	9.08641E-6
4126	1	2.58137E-8	9.0606E-6
4134	1	2.58137E-8	9.03479E-6
4146	1	2.58137E-8	9.00897E-6
4167	1	2.58137E-8	8.98316E-6
4168	1	2.58137E-8	8.95734E-6
4179	1	2.58137E-8	8.93153E-6
4181	1	2.58137E-8	8.90572E-6
4184	1	2.58137E-8	8.8799E-6
4186	1	2.58137E-8	8.85409E-6
4220	1	2.58137E-8	8.82828E-6
4223	1	2.58137E-8	8.80246E-6
4237	1	2.58137E-8	8.77665E-6
4246	1	2.58137E-8	8.75083E-6
4251	1	2.58137E-8	8.72502E-6
4260	2	5.16273E-8	8.69921E-6
4271	1	2.58137E-8	8.64758E-6
4272	1	2.58137E-8	8.62177E-6
4290	1	2.58137E-8	8.59595E-6
4297	1	2.58137E-8	8.57014E-6
4331	1	2.58137E-8	8.54433E-6
4361	1	2.58137E-8	8.51851E-6
4363	1	2.58137E-8	8.4927E-6
4370	1	2.58137E-8	8.46688E-6
4379	1	2.58137E-8	8.44107E-6
4395	1	2.58137E-8	8.41526E-6
4408	1	2.58137E-8	8.38944E-6
4412	1	2.58137E-8	8.36363E-6
4435	1	2.58137E-8	8.33782E-6
4438	1	2.58137E-8	8.312E-6
4441	1	2.58137E-8	8.28619E-6
4456	1	2.58137E-8	8.26037E-6
4466	1	2.58137E-8	8.23456E-6
4467	1	2.58137E-8	8.20875E-6
4474	1	2.58137E-8	8.18293E-6
4497	1	2.58137E-8	8.15712E-6
4510	1	2.58137E-8	8.13131E-6
4524	1	2.58137E-8	8.10549E-6
4528	1	2.58137E-8	8.07968E-6
4552	1	2.58137E-8	8.05387E-6
4557	1	2.58137E-8	8.02805E-6
4571	1	2.58137E-8	8.00224E-6
4580	1	2.58137E-8	7.97642E-6
4582	1	2.58137E-8	7.95061E-6
4604	1	2.58137E-8	7.9248E-6
4613	1	2.58137E-8	7.89898E-6
4618	1	2.58137E-8	7.87317E-6
4641	1	2.58137E-8	7.84736E-6
4646	1	2.58137E-8	7.82154E-6
4657	1	2.58137E-8	7.79573E-6
4663	1	2.58137E-8	7.76992E-6
4684	1	2.58137E-8	7.7441E-6
4705	1	2.58137E-8	7.71829E-6
4709	1	2.58137E-8	7.69247E-6
4711	1	2.58137E-8	7.66666E-6
4713	1	2.58137E-8	7.64085E-6
4733	1	2.58137E-8	7.61503E-6
4738	1	2.58137E-8	7.58922E-6
4743	1	2.58137E-8	7.56341E-6
4747	1	2.58137E-8	7.53759E-6
4751	1	2.58137E-8	7.51178E-6
4756	1	2.58137E-8	7.48596E-6
4757	2	5.16273E-8	7.46015E-6
4802	1	2.58137E-8	7.40852E-6
4805	1	2.58137E-8	7.38271E-6
4828	1	2.58137E-8	7.3569E-6
4840	1	2.58137E-8	7.33108E-6
4858	1	2.58137E-8	7.30527E-6
4867	1	2.58137E-8	7.27946E-6
4869	1	2.58137E-8	7.25364E-6
4882	1	2.58137E-8	7.22783E-6
4888	1	2.58137E-8	7.20201E-6
4895	1	2.58137E-8	7.1762E-6
4927	1	2.58137E-8	7.15039E-6
4931	1	2.58137E-8	7.12457E-6
4942	1	2.58137E-8	7.09876E-6
4945	1	2.58137E-8	7.07295E-6
4952	1	2.58137E-8	7.04713E-6
4955	1	2.58137E-8	7.02132E-6
4962	1	2.58137E-8	6.9955E-6
4968	1	2.58137E-8	6.96969E-6
4986	1	2.58137E-8	6.94388E-6
4994	1	2.58137E-8	6.91806E-6
4997	1	2.58137E-8	6.89225E-6
5003	1	2.58137E-8	6.86644E-6
5011	1	2.58137E-8	6.84062E-6
5015	2	5.16273E-8	6.81481E-6
5025	1	2.58137E-8	6.76318E-6
5040	1	2.58137E-8	6.73737E-6
5047	2	5.16273E-8	6.71155E-6
5059	1	2.58137E-8	6.65993E-6
5069	2	5.16273E-8	6.63411E-6
5093	1	2.58137E-8	6.58249E-6
5111	1	2.58137E-8	6.55667E-6
5118	1	2.58137E-8	6.53086E-6
5122	1	2.58137E-8	6.50505E-6
5163	1	2.58137E-8	6.47923E-6
5193	1	2.58137E-8	6.45342E-6
5242	2	5.16273E-8	6.4276E-6
5270	1	2.58137E-8	6.37598E-6
5306	1	2.58137E-8	6.35016E-6
5316	1	2.58137E-8	6.32435E-6
5318	1	2.58137E-8	6.29854E-6
5331	1	2.58137E-8	6.27272E-6
5369	1	2.58137E-8	6.24691E-6
5404	1	2.58137E-8	6.22109E-6
5428	1	2.58137E-8	6.19528E-6
5434	1	2.58137E-8	6.16947E-6
5449	1	2.58137E-8	6.14365E-6
5454	1	2.58137E-8	6.11784E-6
5463	1	2.58137E-8	6.09203E-6
5482	1	2.58137E-8	6.06621E-6
5490	1	2.58137E-8	6.0404E-6
5501	1	2.58137E-8	6.01459E-6
5520	1	2.58137E-8	5.98877E-6
5542	2	5.16273E-8	5.96296E-6
5577	1	2.58137E-8	5.91133E-6
5582	1	2.58137E-8	5.88552E-6
5585	2	5.16273E-8	5.8597E-6
5614	1	2.58137E-8	5.80808E-6
5631	1	2.58137E-8	5.78226E-6
5633	1	2.58137E-8	5.75645E-6
5640	1	2.58137E-8	5.73064E-6
5646	1	2.58137E-8	5.70482E-6
5654	1	2.58137E-8	5.67901E-6
5658	1	2.58137E-8	5.65319E-6
5668	1	2.58137E-8	5.62738E-6
5672	1	2.58137E-8	5.60157E-6
5682	1	2.58137E-8	5.57575E-6
5698	1	2.58137E-8	5.54994E-6
5701	1	2.58137E-8	5.52413E-6
5707	1	2.58137E-8	5.49831E-6
5721	1	2.58137E-8	5.4725E-6
5748	1	2.58137E-8	5.44668E-6
5777	1	2.58137E-8	5.42087E-6
5816	1	2.58137E-8	5.39506E-6
5820	1	2.58137E-8	5.36924E-6
5840	1	2.58137E-8	5.34343E-6
5860	1	2.58137E-8	5.31762E-6
5863	1	2.58137E-8	5.2918E-6
5869	2	5.16273E-8	5.26599E-6
5898	1	2.58137E-8	5.21436E-6
5908	1	2.58137E-8	5.18855E-6
5917	1	2.58137E-8	5.16273E-6
5930	1	2.58137E-8	5.13692E-6
5945	1	2.58137E-8	5.11111E-6
5960	1	2.58137E-8	5.08529E-6
5969	1	2.58137E-8	5.05948E-6
5974	1	2.58137E-8	5.03367E-6
6008	1	2.58137E-8	5.00785E-6
6016	1	2.58137E-8	4.98204E-6
6058	1	2.58137E-8	4.95622E-6
6068	1	2.58137E-8	4.93041E-6
6098	2	5.16273E-8	4.9046E-6
6144	1	2.58137E-8	4.85297E-6
6146	1	2.58137E-8	4.82716E-6
6153	1	2.58137E-8	4.80134E-6
6216	1	2.58137E-8	4.77553E-6
6217	2	5.16273E-8	4.74972E-6
6226	1	2.58137E-8	4.69809E-6
6306	1	2.58137E-8	4.67227E-6
6315	1	2.58137E-8	4.64646E-6
6338	1	2.58137E-8	4.62065E-6
6354	1	2.58137E-8	4.59483E-6
6380	1	2.58137E-8	4.56902E-6
6413	1	2.58137E-8	4.54321E-6
6433	1	2.58137E-8	4.51739E-6
6467	2	5.16273E-8	4.49158E-6
6516	1	2.58137E-8	4.43995E-6
6521	1	2.58137E-8	4.41414E-6
6541	1	2.58137E-8	4.38832E-6
6548	1	2.58137E-8	4.36251E-6
6553	1	2.58137E-8	4.3367E-6
6572	1	2.58137E-8	4.31088E-6
6592	1	2.58137E-8	4.28507E-6
6652	1	2.58137E-8	4.25926E-6
6654	1	2.58137E-8	4.23344E-6
6674	1	2.58137E-8	4.20763E-6
6676	1	2.58137E-8	4.18181E-6
6774	1	2.58137E-8	4.156E-6
6820	1	2.58137E-8	4.13019E-6
6854	1	2.58137E-8	4.10437E-6
6896	1	2.58137E-8	4.07856E-6
6912	1	2.58137E-8	4.05275E-6
7002	1	2.58137E-8	4.02693E-6
7077	1	2.58137E-8	4.00112E-6
7085	1	2.58137E-8	3.97531E-6
7185	1	2.58137E-8	3.94949E-6
7201	1	2.58137E-8	3.92368E-6
7216	1	2.58137E-8	3.89786E-6
7240	1	2.58137E-8	3.87205E-6
7248	1	2.58137E-8	3.84624E-6
7262	1	2.58137E-8	3.82042E-6
7303	1	2.58137E-8	3.79461E-6
7320	1	2.58137E-8	3.7688E-6
7332	1	2.58137E-8	3.74298E-6
7344	1	2.58137E-8	3.71717E-6
7349	1	2.58137E-8	3.69136E-6
7395	1	2.58137E-8	3.66554E-6
7517	1	2.58137E-8	3.63973E-6
7522	1	2.58137E-8	3.61391E-6
7556	1	2.58137E-8	3.5881E-6
7574	1	2.58137E-8	3.56229E-6
7591	1	2.58137E-8	3.53647E-6
7598	1	2.58137E-8	3.51066E-6
7634	1	2.58137E-8	3.48485E-6
7642	1	2.58137E-8	3.45903E-6
7673	1	2.58137E-8	3.43322E-6
7830	1	2.58137E-8	3.4074E-6
7836	1	2.58137E-8	3.38159E-6
7880	1	2.58137E-8	3.35578E-6
7890	1	2.58137E-8	3.32996E-6
8021	1	2.58137E-8	3.30415E-6
8022	1	2.58137E-8	3.27834E-6
8060	1	2.58137E-8	3.25252E-6
8067	1	2.58137E-8	3.22671E-6
8082	1	2.58137E-8	3.2009E-6
8206	1	2.58137E-8	3.17508E-6
8212	1	2.58137E-8	3.14927E-6
8262	1	2.58137E-8	3.12345E-6
8265	1	2.58137E-8	3.09764E-6
8321	1	2.58137E-8	3.07183E-6
8347	1	2.58137E-8	3.04601E-6
8354	1	2.58137E-8	3.0202E-6
8429	1	2.58137E-8	2.99439E-6
8486	1	2.58137E-8	2.96857E-6
8501	1	2.58137E-8	2.94276E-6
8692	1	2.58137E-8	2.91694E-6
8735	1	2.58137E-8	2.89113E-6
8806	1	2.58137E-8	2.86532E-6
8911	1	2.58137E-8	2.8395E-6
8985	1	2.58137E-8	2.81369E-6
9002	1	2.58137E-8	2.78788E-6
9007	1	2.58137E-8	2.76206E-6
9023	1	2.58137E-8	2.73625E-6
9168	1	2.58137E-8	2.71044E-6
9175	1	2.58137E-8	2.68462E-6
9214	1	2.58137E-8	2.65881E-6
9472	1	2.58137E-8	2.63299E-6
9512	1	2.58137E-8	2.60718E-6
9579	1	2.58137E-8	2.58137E-6
9613	1	2.58137E-8	2.55555E-6
9648	1	2.58137E-8	2.52974E-6
9771	1	2.58137E-8	2.50393E-6
9838	1	2.58137E-8	2.47811E-6
9893	1	2.58137E-8	2.4523E-6
9907	1	2.58137E-8	2.42649E-6
9964	1	2.58137E-8	2.40067E-6
9977	1	2.58137E-8	2.37486E-6
10025	1	2.58137E-8	2.34904E-6
10187	1	2.58137E-8	2.32323E-6
10215	1	2.58137E-8	2.29742E-6
10260	1	2.58137E-8	2.2716E-6
10345	1	2.58137E-8	2.24579E-6
10365	1	2.58137E-8	2.21998E-6
10405	1	2.58137E-8	2.19416E-6
10465	1	2.58137E-8	2.16835E-6
10481	1	2.58137E-8	2.14253E-6
10554	1	2.58137E-8	2.11672E-6
10652	1	2.58137E-8	2.09091E-6
10755	1	2.58137E-8	2.06509E-6
10911	1	2.58137E-8	2.03928E-6
10957	1	2.58137E-8	2.01347E-6
10959	1	2.58137E-8	1.98765E-6
10963	1	2.58137E-8	1.96184E-6
11084	1	2.58137E-8	1.93603E-6
11151	1	2.58137E-8	1.91021E-6
11294	1	2.58137E-8	1.8844E-6
11342	1	2.58137E-8	1.85858E-6
11351	2	5.16273E-8	1.83277E-6
11504	1	2.58137E-8	1.78114E-6
11520	1	2.58137E-8	1.75533E-6
11549	1	2.58137E-8	1.72952E-6
11810	1	2.58137E-8	1.7037E-6
12062	1	2.58137E-8	1.67789E-6
12179	1	2.58137E-8	1.65207E-6
12232	1	2.58137E-8	1.62626E-6
12343	1	2.58137E-8	1.60045E-6
12529	1	2.58137E-8	1.57463E-6
12554	1	2.58137E-8	1.54882E-6
12649	1	2.58137E-8	1.52301E-6
12683	1	2.58137E-8	1.49719E-6
12693	1	2.58137E-8	1.47138E-6
12714	1	2.58137E-8	1.44557E-6
12727	1	2.58137E-8	1.41975E-6
12916	1	2.58137E-8	1.39394E-6
13246	1	2.58137E-8	1.36812E-6
13359	1	2.58137E-8	1.34231E-6
13369	1	2.58137E-8	1.3165E-6
13477	1	2.58137E-8	1.29068E-6
13769	1	2.58137E-8	1.26487E-6
13975	1	2.58137E-8	1.23906E-6
14093	1	2.58137E-8	1.21324E-6
14286	1	2.58137E-8	1.18743E-6
14377	1	2.58137E-8	1.16162E-6
15008	1	2.58137E-8	1.1358E-6
15070	1	2.58137E-8	1.10999E-6
15222	1	2.58137E-8	1.08417E-6
15275	1	2.58137E-8	1.05836E-6
15552	1	2.58137E-8	1.03255E-6
15588	1	2.58137E-8	1.00673E-6
15942	1	2.58137E-8	9.8092E-7
16026	1	2.58137E-8	9.55106E-7
16061	1	2.58137E-8	9.29292E-7
16073	1	2.58137E-8	9.03479E-7
16578	1	2.58137E-8	8.77665E-7
17044	1	2.58137E-8	8.51851E-7
17478	1	2.58137E-8	8.26037E-7
17724	1	2.58137E-8	8.00224E-7
17725	1	2.58137E-8	7.7441E-7
18506	1	2.58137E-8	7.48596E-7
18934	1	2.58137E-8	7.22783E-7
19223	1	2.58137E-8	6.96969E-7
19247	1	2.58137E-8	6.71155E-7
19880	1	2.58137E-8	6.45342E-7
20133	1	2.58137E-8	6.19528E-7
20916	1	2.58137E-8	5.93714E-7
21453	1	2.58137E-8	5.67901E-7
22164	1	2.58137E-8	5.42087E-7
22308	1	2.58137E-8	5.16273E-7
23284	1	2.58137E-8	4.9046E-7
23618	1	2.58137E-8	4.64646E-7
24409	1	2.58137E-8	4.38832E-7
24500	1	2.58137E-8	4.13019E-7
25765	1	2.58137E-8	3.87205E-7
26261	1	2.58137E-8	3.61391E-7
28586	1	2.58137E-8	3.35578E-7
29094	1	2.58137E-8	3.09764E-7
29228	1	2.58137E-8	2.8395E-7
29611	1	2.58137E-8	2.58137E-7
29869	1	2.58137E-8	2.32323E-7
30268	1	2.58137E-8	2.06509E-7
32204	1	2.58137E-8	1.80696E-7
32522	1	2.58137E-8	1.54882E-7
33384	1	2.58137E-8	1.29068E-7
36090	1	2.58137E-8	1.03255E-7
37351	1	2.58137E-8	7.7441E-8
38203	1	2.58137E-8	5.16273E-8
38892	1	2.58137E-8	2.58137E-8
